,Rainfall,LakeLevel,AverageGate,FlowRate
2022-10-20,0.0,279.1555833333333,529.0,25.848981666585505
2022-10-21,0.0,279.17137499999995,529.0,26.006847839282145
2022-10-22,0.0,279.1839166666667,529.0,26.16506484421212
2022-10-23,0.0,279.19216666666665,529.0,26.309206317062717
2022-10-24,0.0,279.19683333333336,529.0,26.42472937510165
2022-10-25,0.0,279.1900416666667,1500.0,38.63567489460735
2022-10-26,0.0,279.17087499999997,1500.0,38.03897367481013
2022-10-27,0.0,279.15079166666663,1500.0,37.13396955309704
2022-10-28,0.0,279.1379583333333,529.0,25.463000416219444
2022-10-29,2.5,279.15404166666667,529.0,25.59142213969477
2022-10-30,68.5,279.2065416666667,529.0,26.65635749444052
2022-10-31,1.5,279.24562499999996,1500.0,41.34583488460909
2022-11-01,0.0,279.22387499999996,1500.0,40.344822343845465
2022-11-02,0.0,279.20279166666666,1500.0,39.40310323727375
2022-11-03,2.0,279.1836666666666,1500.0,38.535987233798345
2022-11-04,1.0,279.1610416666667,1500.0,37.75838750618403
2022-11-05,0.0,279.14370833333334,529.0,25.67716974247138
2022-11-06,0.0,279.157125,529.0,25.67716974247138
2022-11-07,0.0,279.16243478260867,529.0,25.76302294902874
2022-11-08,0.0,279.16654166666666,529.0,25.79166999601675
2022-11-09,12.5,279.186125,529.0,26.136271563333647
2022-11-10,0.5,279.19199999999995,529.0,26.25151472774351
2022-11-11,31.5,279.20645833333333,529.0,26.3380696016948
2022-11-12,21.0,279.2542222222222,1500.0,41.75561266880244
2022-11-13,2.5,279.2323333333333,1500.0,40.83571553476767
2022-11-14,0.5,279.2049583333333,1500.0,39.72168825889918
2022-11-15,0.5,279.18241666666665,1500.0,38.66893572636168
2022-11-16,0.5,279.1692083333333,529.0,28.625096012785974
2022-11-17,18.0,279.16116666666665,1500.0,37.544340661995356
2022-11-18,2.0,279.165,1500.0,37.95636797958554
